 Title_id	Title	Plot	Awards	totalSeasons	Year	Rated	Runtime	Director	Actors	Language	Type
tt8110636	Rodent	This is the pilot for the web series Rodent.			2015–		17 min		Catherine Hodge, Sarah Shah, Karine Sho Time Thornton	English	series
tt8110628	Royal Flush				2017–				Slim Khezri	English	series
tt8110548	Video Workbench: the Scale Model Show	Learn tips, tricks, and techniques that Video Workbench owner Jason Gares has learned over 30 years.		2.0	2015–		338 min		Jason Gares	English	series
tt8110532	Stories from the Midwest Gaming Classic	A documentary series that showcases panels from the Midwest Gaming Classic convention.		2.0	2017–		57 min		Arda Ocal, Kyle Gilbert, Marty Goldberg, Jeff Lee	English	series
tt8110494	Dost eller				1982				Cezmi Baskin, Ümit Bektas, Mehmet Büyükagaoglu, Hüseyin Danyal	Turkish	series
tt8110488	Running of the Bulls				2014				Guad Venegas, Maria Celeste, Joe Distler, David Ubeda	English	series
tt8110486	Le film et on en parle				2005–2008				Christophe Moulin, Jean-Jacques Bourdin	French	series
tt8110482	What Would Your Kid Do?	Jason Manford hosts the fun, family show that discovers just how well parents know their own children. The kids are set tasks, while in the studio parents predict what their child will do.		1.0	2018–		60 min		Jason Manford, Katy Bartrop, Alan Thomas-Williams, Katy Dower	English	series
tt8110462	Mark Kistler's Imagination Station	Learn to draw dragons, spaceships, koala bears, castles, mermaids, sharks and more with high-energy author/cartoonist/Emmy-winner Mark Kistler.		1.0	2017–2018		25 min		Mark Kistler	English	series
tt8110310	Thriller Nights			1.0	2018–2019				Isabella Bjørndal, Andre K. Jefferson, Jimmy Francis, Demetrius Lykes	English	series
tt8110282	Se busca comediante	Se Busca Comediante is a TV show where 4 well known Mexican comedians go around the country in an old van looking for new talents in comedy. Stand up, clown, magic, everything is allowed as long as they can make people laugh.		2.0	2017–2018				Alexis de Anda	Spanish	series
tt8110244	KA ZARR's Spotlight of the Month				2018–		28 min		Marque Dixon, Lovail Long, Adiyb Muhammad, W. Keith Scott	English	series
tt8110048	Adam Saleh Vlogs				2012–		10 min		Sheikh Akbar, Adam Saleh	English	series
tt8110016	Adam Saleh				2012–2017		10 min		Sheikh Akbar, Adam Saleh	English	series
tt8109996	Slimmofication Vlogs				2013–		10 min		Sheikh Akbar, Adam Saleh	English	series
tt8109936	SlimMofication				2013–		10 min		Sheikh Akbar, Adam Saleh	English	series
tt8109884	Fábrica de Casamentos	A team has the mission to hold a wedding party within 7 days. In addition to the lack of time, this team has to deal with unusual requests, anxious brides, indecisive bridegrooms and emotions that are in the skin until the big day.			2017–		55 min		Lucas Anderi	Portuguese	series
tt8109802	Canada's a Drag	A documentary series that showcases Canadian drag artists from coast to coast.		2.0	2018–				Jonathan Busch, Allysin Chaynes, Chris Cochrane, Levi Foy	English	series
tt8108892	Chuzhaya	A young woman wakes up one day to the realization that she might not be who her devoted, rich husband tells her she is.			2018–				Elena Aroseva, Angelina Debor, Deanna Dezmari, Dmitriy Isaev	Russian	series
tt8108772	Undertale with Voices: Pacifist			1.0	2018–				Peter Badalament, Michael Gonzalez, Louis Badalament, Mint Monster	English	series
tt8108160	100 Years Younger in 21 Days	Eight well-loved, but well-worn British celebrities challenge the ageing process by heading to a retreat in Sardinia where they will commit to a strict regime and scientific testing.		1.0	2018–		60 min		Stephen Fry, Claire King, June Brown, Roy Walker	English	series
tt8108134	The Teacher			1.0	2018–2020		45 min		Ervin Nagy, Zsolt Anger, Ferenc Elek, Kevin Hozák	Hungarian	series
tt8107988	Carole & Tuesday	Two girls, from different backgrounds but sharing a love for music, meet and change history with their united musical talent.	1 win & 9 nominations.	1.0	2019	TV-MA	22 min		Miyuri Shimabukuro, Kana Ichinose, Celeina Ann, Akio Ôtsuka	Japanese	series
tt8107954	Idiomatic	Idiomatic is a modern-day romantic comedy series. It follows the life and times of an urban, bilingual, environmentally conscious left-wing couple in their thirties: Aino, who's originally ...		1.0	2018–2019				Anna Paavilainen, Elmer Bäck, Mikko Penttilä, Mats Långbacka	Finnish	series
tt8107920	Behind Closed Doors			5.0	2016–		120 min		Natalie Morales	English	series
tt8107896	Kitchen Chronicles				2016–2017				Ranveer Brar	Hindi	series
tt8107806	Survivor	"""Survivor"" is one of the most demanding and extreme television shows, both for the contestants and for the production crew. Survivor in the Philippines was produced for Slovenian ..."			2016					Slovenian	series
tt8107506	Makeshift Society	An original comedy TV series about a female founder.			2019–				Siobhan Doherty, Amy Shank, Nardeep Khurmi, Hayley Goldstein	English	series
tt8107434	Outdoors Indoors			1.0	2017–		30 min		Kim Syrus, Dr. Derek McNair, Alessandra Lee, Jacqui Dunn	English	series
tt8107428	etalk at the Oscars				2004–		60 min		Ben Mulroney, Danielle McGimsie, Lainey Lui	English	series
tt8107334	The Morning Paper Stream				2018–		90 min		Vernaculis	English	series
tt8107332	CarTell.tv			1.0	2012–				Simone Annan	English	series
tt8107328	Zero-Point	A young Indigenous superhero working for the Government uncovers a vast conspiracy behind the Australian post-human program and its connection with the mysterious death of his father. After...			2019–				Maria Angelico, Mark Coles Smith, Aljin Abella, Steven Oliver	English	series
tt8107284	Their Story is Our Story: Giving Voice to Refugees			1.0	2016–				Rahim, Musa, Aeham Ahmad	English	series
tt8107280	Zahara: Mandela Effect				2018–		22 min			English	series
tt8107060	Shifting Gears with Aaron Kaufman	Aaron Kaufman is back and he's the boss. Redefining the custom car building space, he's pushing his design abilities to the limits and focusing on vehicle builds driven by passion. Taking ...		2.0	2018		60 min		Jason Bowman, Aaron Kaufmann, Jonathan Mansour, Facundo Reyes	English	series
tt8107012	Mr. Trance	Mr.Trance is a stylized porcupine dressed in a purple suit that uses his imagination to overcome his daily problems, in the company of his mother, his girlfriend and his dachshund Byron			2013–		5 min			Spanish	series
tt8106908	Curtis				2018–						series
tt8106902	Interstellar Television				2019–						series
tt8106654	Hey America, Hey!				2018–						series
tt8106538	Gevoel voor Tumor	Tristan Devriendt is a successful med school student and a true womanizer. Everything in his life seems perfect and he's trying to get one of the rare internship places with a prestigious ...	1 nomination.	1.0	2018		55 min		Maarten Nulens, Marthe Schneider, Dirk van Dijck, Els Dottermans	Dutch	series
tt8106502	IllFaded				2018–						series
tt8106392	The World We Know	When you live your life from what you were taught, only to discover it could not be real. For some people in San Diego, CA, Las Vegas, NV, Los Angeles, CA, and Seattle, WA the truth becomes uncertain.			2018–				Jocelyn Sevier	English	series
tt8106244	Whoa, I'm Josh Hamester and it's Pizza Time	Late night tv show with hosts Josh Hamester, Beefcastle McCormick and sometimes Patrick Kevin.		1.0	2014				Josh Hamester, Jay Nellis, Benjamin Proctor, Patrick Kevin	English	series
tt8106240	Dragons and Things	We are an actual play, live streaming group of gamers playing Pathfinder who inject a lot of chaos, and a lot of love into our role playing.		1.0	2018–				James Rodehaver, Ben Burch, Diana Restrepo, Eric Radic	English	series
tt8106176	Soci Circle			1.0	2018–				Madysan Clark, Isabella Fowler, Shiara Navarro, Alyssa Aure	English	series
tt8106012	Tamer We Shawqiya				2006–2009		20 min			Arabic	series
tt8105958	Wild District	Jhon Jeiver, a lethal guerrilla fighter who escapes from the jungle after the signing and referendum of the Colombian Peace Agreements, arrives in Bogotá escaping from his past, and tries to reinsert himself into society.	5 nominations.	2.0	2018–	TV-MA	45 min		Cristina Umaña, Juan Pablo Raba, Nicolás Quiroga Pineda, Paula Castaño	Spanish	series
tt8105720	Pinch Me				2018–				Sarah Ann Masse, Jason D. Avalos	English	series
tt8105644	Muzhskoe/Zhenskoe				2014–				Yuliya Baranovskaya, Aleksandr Gordon	Russian	series
tt8105562	Off the Chainz	The world famous Jackson plantation faces financial difficulty while the band of misfit slaves that work the land dreams of freedom. The slaves get a glimmer of hope when H. Tubbs, a ...			2018–		20 min		Ryan Ansley, Hannah Aslesen, Gabrielle Briana, Tasia Brown	English	series
tt8105352	LapCat!				2018–				Pablo Escobosa, Alina Bock, Camra Godwin, Alex Harris	English	series
tt8105296	ID Now				2017					English	series
tt8104366	Infô soir				2014–				Elyas Akhoun, Karine Sigaud-Zabulon	French	series
tt8104342	Science with Sophie	Science With Sophie is a science comedy series inviting you to be a smart, curious, funny, brave scientist every day.			2017–				Sophia Tyler Shrand	English	series
tt8104210	Movie Wrap News	A series devoted to reviewing and discussing the movie events of each passing week. Created and Hosted by Daniel Miles.			2018–				Daniel Miles	English	series
tt8104200	Fantástica Fábrica de Assuntos Aleatórios				2017–		15 min		Dudu Martini	Portuguese	series
tt8103868	Crash the Bash	Two crazy hosts gate-crash the Big Bash party, serving up a kids' show packed with sketches, pranks and international cricket stars acting like you've never seen before.	1 nomination.	1.0	2016–				Kristy Best, Hugh Baldwin, Ollie McCormack, Lee Carseldine	English	series
tt8103830	Very Russian TV				2008				Vadim Galygin, Jussie Reign	Russian	series
tt8103744	Fantástica Fábrica de Assuntos Aleatórios				2017–		15 min		Dudu Martini	Portuguese	series
tt8103714	Hanouna plage		1 nomination.		2007				Cyril Hanouna	French	series
tt8103586	Casting				2017–				Olimpia Melinte, Romina Sehlanec, Andreea Sovan, Ana Udroiu	Romanian	series
tt8103530	We'll Meet Again	Join Ann Curry for a new series featuring dramatic reunions of people whose lives crossed at pivotal moments. View history through their eyes and hear stories of heroism, hope and the forging of unbreakable bonds.		2.0	2018–		50 min		Ann Curry	English	series
tt8103506	Week-end de bois	Peter MacLeod invite des artistes dans son chalet rustique dans la région de l'Estrie (au Québec), pour leur faire vivre un séjour qu'ils n'oublieront pas de sitôt. Initiations un peu ...			2017–		30 min		Peter MacLeod, Philippe Bond, Étienne Boulay, Jean-Mathieu Bérubé	French	series
tt8103462	The Cloud Show: Disruptive Live	The Cloud Show is talk-show that is streamed on the Disruptive Live channel on the internet. A talk-show that delves into the world of cloud and brings on guests to explore a specific area....		1.0	2018–		30 min		Jez Back, David Organ	English	series
tt8103440	Herne Katha	Series of Short Documentaries about the people in Nepal. Untold stories of ordinary people.		1.0	2018–					Nepali	series
tt8103296	Kveikur		5 wins.	1.0	2017–				Þóra Arnórsdóttir, Ingólfur Bjarni Sigfússon, Helgi Seljan, Sigríður Halldórsdóttir	Icelandic	series
tt8103290	The Ohmargod Show				2015–				Omar Veluz, Afton Boggiano, Luc Mondelaers, Angelica Osowski	English	series
tt8103150	Survivor All Star	It is organized in the Dominican Republic. It is published 7 days a week. The format of the contest is Survivor: Famous - Volunteer form.	1 win & 1 nomination.		2015		150 min		Merve Aydin, Acun Ilicali, Turabi Çamkiran	Turkish	series
tt8103082	Seven Year Switch	British version of Seven Year Switch (2015) in which four couples try to save their failing relationships by temporarily switching partners while staying at a luxury villa complex in Thailand.			2018–		48 min		Vena Ramphal, Lee Valls	English	series
tt8103070	Legacies	Hope Mikaelson, a tribrid daughter of a Vampire/Werewolf hybrid, makes her way in the world.	3 nominations.	3.0	2018–	TV-14	45 min		Danielle Rose Russell, Aria Shahghasemi, Kaylee Bryant, Quincy Fouse	English	series
tt8103066	Soft Border Patrol	A brand new comedy set on that stretch of land where the EU meets the UK. Shadowing the Soft Border Patrol, the fictional border agency backed by governments in London, Dublin, Belfast and ...			2018–				Karen Hassan, Neil Delamere, Michael Condron, Chris Patrick-Simpson	English	series
tt8103026	Draw with Jazza	An Australian artist challenges himself to use many different art methods and styles.			2012–		15 min		Josiah Brooks	English	series
tt8102962	Le journal de la nuit				1995–2013				Hervé Claude, Florence Dauchez, Philippe Gassot, Gérard Holtz	French	series
tt8102908	The Kick Vee Show				2018–				Vee	English	series
tt8102874	Prickly Tallstag and the Danger Seekers, Pears			1.0	2017–				Jordan Callarman, Meghan Caves, Gaurav Gulati, Jordan Pridgen	English	series
tt8102740	Scrap				2017–				Benjamin Hambley, Rachel Forsyth, Danxia Yang, Gemma Forsyth	English	series
tt8102564	Movers & Shakers Unlimited	A 30 minute TV show that highlights the inspirations, struggles, and successes of entrepreneurs, artists, and innovators. We hear from beginning, emerging, and established people in their ...		1.0	2016–		30 min		Brandon Troy McMickens	English	series
tt8102278	Otto	A reluctant super hero for all ages. His minds works like an iPhone and he can fix the future.			2019					English	series
tt8102104	Canyon County			1.0	2019–				Ben Arroyo, Zoë Kelly, Patti O'Hara	English	series
tt8102094	American idol 13				2014				Jasmin Khadia Handon	English	series
