Title_id	Title	Year	Rated	Runtime	Director	Actors	Plot	Language	Awards	Type	BoxOffice	Production	Website
tt9676172	Jagdpartie	1964		41 min	Ibrahim Shaddad	Petra Hinze, Günter Meier, Ambroise Ruzidana, Heinz Schröder		German		movie			
tt9676170	Blake in Lambeth	2016		45 min	Jeremy Mortimer	Tom Hanson, Toby Jones, Jo Joyner, Kirsty Oswald		English		movie			
tt9676162	Fresh from the Coast	2001		45 min	Polly Thomas	Christine Brennan, Jo Joyner, Martin Reeve		English		movie			
tt9676144	Mura no gaikâ	1932			Kennosuke Nishijima	Reikichi Kawamura, Tokuji Kobayashi, Chiyoko Katori, Hideo Sugawara		Japanese		movie			
tt9676134	The Way Home	2018		65 min	Wael Kadlo		When filmmaker Wael Kadlo picks up his mother from the airport in Beirut, it seems like a rather warm family visit. But Kadlo, who was born in Damascus in 1980, has some questions he needs to ask her.	Arabic		movie			
tt9676098	The Uncle	2018		100 min	Hyoung-jin Kim	Woorim Jung, Shin-Hyo Kang, Sin-cheol Kang	A 19-year-old girl who cannot get out of her own bed due to psychological injury, is as motionless as a plant. Having no family, she lives completely dependent on her neighbors and a female social worker named Ja-young.	Korean		movie			
tt9676096	Îza tatakai nî	1932			Kôjirô Sasaki	Ichirô Yûki, Shin'ichi Himori, Kikuko Hanaoka, Takeshi Sakamoto		Japanese		movie			
tt9676024	The Tower	2018		78 min	Sebastián Múnera	Neyder Gallego, Jorge Ortiz, Gloria Roldán	On March 17, 2004, an explosive device was activated at the Piloto Public Library in Medellín, where much of the photographic archive of Colombian history is kept. A photograph is the only evidence of this barbarism.	Spanish		movie			
tt9676012	The Nature of Mothers	2009		60 min	Jacqueline Farmer			English		movie			
tt9676010	The Tortoise and the Tapir	2016		71 min	Eliza Capai	Ruth Buendia, Letícia Sabatella	The drought in Sao Paulo is the starting point of the journey. Uneasy with the images of empty reservoirs of hydrodams in southeastern Brazil, a filmmaker seeks to understand these ...	Portuguese		movie			
tt9676002	Le Saint des Voyous	2018		35 min	Mailys Audouze	Gabriel Audouze, Pascal Audouze, Valentin Audouze, Victor Audouze	Through her father's experience of being locked up from the ages of 15 to 18 in a detention centre for juvenile delinquents, the filmmaker questions resilience and transmission.	French		movie			
tt9675996	The Real Thing	2018		54 min	Benoit Felici		Las Vegas isn't the only city adorned with architectural replicas. Today, you can admire the London Bridge near Shanghai, visit St. Peter's Basilica in Côte d'Ivoire, or take selfies with ...	Chinese, English, Hindi, French	1 win.	movie			
tt9675994	Alene og Bange	2018		2 min	Maria Winther Nørgaard	Mor, Mormor		Danish	1 nomination.	movie			
tt9675980	The Last Insurrection	2016		62 min	Jianhua Liao		The martial law in Taiwan was lifted in 1987. Since then, hopes for all kinds of democratic reforms were raised. However, in May 1991, the Investigation Bureau of the Ministry of Justice (...	Mandarin	1 nomination.	movie			
tt9675976	Guilty promise	2019			Mael Aguessy			French		movie			
tt9675928	The Journey - A Story of Love	2018		85 min	Fanny Bräuning	Annette Brauning, Niggi Brauning	A couple, both in their late sixties, who travel through Europe in a caravan refurbished as a mobile nursing home room. Director Fanny Bräuning has devoted a deeply intimate film to her parents.	German	2 wins & 1 nomination.	movie			
tt9675912	Endless Road	2003		25 min	Bahman Dadfar			Persian		movie			
tt9675804	Säsong	2019		71 min	John Skoog	Aron Skoog, Agnieszka Podsiadlik, Billie Åstrand, Gitt Persson	A story composed of fragments of lives lived in the periphery. Based on stories gathered and formed among the people who live in the region, Ridge turns the setting into the film's node and...	Swedish, Polish	2 wins & 2 nominations.	movie			
tt9675800	Le temps des autres	2019			Vahid Karami			French		movie			
tt9675796	Subject Delta	2019		13 min	Ivan Rassadin	Yulia Kalashnikova, Dmitry Rybin	The researcher gets the task to test a sentient AI and to find out whether it is truly alive.	Russian		movie			
tt9675788	Nulpunktet	2018		8 min	Niklas Lund Brock	Dennis Due, Martin Ivan, Sine Vangsgaard Olesen		Danish		movie			
tt9675786	Appearances	2020		108 min	Marc Fitoussi	Karin Viard, Benjamin Biolay, Lucas Englander, Laetitia Dosch	In this psychological thriller, a ridiculed French woman in Vienna seeks to avenge her honor while concealing her efforts from the bourgeois community of fellow expatriates, where lies and slander reign.	French, German		movie			
tt9675772	The Giraffe	2018		75 min	Ahmed Magdy	Salma Hassan, Amr Hosny, Haidy Koussa, Rasha Magdy	Ahmed drives through the derelict nightscape of Cairo, anxious to secure money to pay for an abortion for a young woman - a procedure that must take place immediately. He comes across an ...	Arabic		movie			
tt9675764	U.S.A.E.R.	2015			Blanca Osuna	Ayala Janette, Leal Mariana, Ramirez Patricia	Documentary where we know the work done by specialized teachers with students face barriers of learning and participation, to present a condition of disability, abilities or difficulties in...	Spanish		movie			
tt9675754	The Gift	2018		22 min	Latifa Robbana Doghri		Myriam and Sabri are a young couple who have been married for one year. For their first wedding anniversary, Myriam, a conservative and veiled kindergarten teacher; decides to grant her ...	Arabic		movie			
tt9675742	Jeg vil bare læse HF	2018		22 min	Wagma Khattak	Al Agami, Behruz Banissi, Linda Bak Laursen Carøe, Ole Dupont		Danish		movie			
tt9675732	Kindred Spirits	2019		93 min		Joyce Nethery, Autumn Nethery, Royce Neeley, Roy Neeley	Kindred Spirits is the story of Kentucky craft distilling told by the actual people who own these distilleries sitting in the shadows of the giants of the industry.	English		movie			
tt9675716	Nerkonda Paarvai	2019	Not Rated	157 min	H. Vinoth	Ajith Kumar, Shraddha Srinath, Abhirami Venkatachalam, Andrea Tariang	When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.	Tamil		movie		Zee Studios	
tt9675464	Gang Leader	2019	Not Rated	155 min	Vikram K. Kumar	Nani, Sukumar, Kartikeya Gummakonda, Lakshmi	Nani plays the gang leader of five women belonging to different age groups, helping them to plot revenge.	Telugu		movie			
tt9675452	African Voices Against Corruption	2014			Horacio Alcala, Dorothee Fischer	Amadou, Aminou, Florent Andriamahavonjy, Balkissa	Discover the struggles and successes of Balkissa, Rado, Laurent and others as they take up the fight against corruption and work with Transparency International chapters in their countries to end graft.	French		movie			
tt9675448	Sosie	2019		10 min		Anna, François Dupont, Sofia	Two young actresses, Anna and Sofia, try to stand out to be spotted by juries. If Anna is determined and assured, Sofia is much less. In the boxes, just before going on stage, she dreams of becoming Anna.	French		movie			
tt9675446	Snow	2020			Cyril Barbançon, Jacqueline Farmer			English		movie			
tt9675440	Up the Junction	2016		45 min	Lucy Collingwood	Ben Crowe, Zoë Tapper, Lacey Turner		English		movie			
tt9675438	Leaper	2019			Ryan John	Aaron Deakins, Simon Alison, Adam Nancholas, Florence Ainslie		English		movie			
tt9675434	Twosome	2019			Udayyan Raathore	Preet Kunwar Choudhry, Rishabhraj Mehrotra		English		movie			
tt9675432	The Tomb	1977		17 min	Eltayeb Mahdi	Tharwat Aloub, Abu Bakr John, Abdel Da'em Omer, A'Sir Qudur				movie			
tt9675376	The Ashes	2019		13 min	Aryan Golsoorat	Alireza Sani Far, Mahdie Nassaj, Siavash Cheraghi Pour	Driving in the mountain, a couple are looking for a place to burn the corpse which they carry in the car boot.	Persian		movie			
tt9675374	Two Dogs	2019			Amir Azizi			Persian		movie			
tt9675368	Huntington Gardens	2019		9 min	Paul Wade, Simon Wade	Benjamin Abbott, Kelly Adams, Kacey Ainsworth, Amerjit Deu	Huntington Gardens is a short comedy made in collaboration with SKy Arts and Arts 50. The film centres around three families; the Morris', Rogers' and Amin's, living on the same suburban ...	English		movie			
tt9675366	Joutuk	1979			Nizam Ul Haque	Bobita, Bulbul Ahmed, Shuvra Dey, Khalil		Bengali		movie			
tt9675320	About Some Meaningless Events	1974	Not Rated	76 min	Mostafa Derkaoui	Nour Abdellatif, Salah Eddine Benmoussa, Mohamed Derham, Mostapha Dziri	In search of a subject for their film, a group of directors ask passers-by about their expectations of Moroccan cinema in the streets and bars of Casablanca.	Arabic, French		movie			
tt9675318	Thiththa Aththa	2019			Preethiraj Weeraratne	Tennyson Cooray, Sanath Gunathilake, Susila Kottage, Don Guy		Sinhalese		movie			
tt9675308	Slottsvakten 1945	2012		77 min	Øystein Hallre	Kjell Bjerknæs, Ragnar Hallre, Erik Reintz, Ove Wettergreen	The WWII has recently ended. When the peace came in the night until May 8, 1945, the Milorg squad got a surprising commission to cycle to the Castle of Oslo and be guards to the Army (also called the Garden) takes over.	Norwegian		movie			
tt9675300	U.S.DRIVE: beyond our control	2017			Svetlana Bogdanova			Russian		movie			
tt9675282	Dispassionate Love	2018		91 min	Ashish Avikunthak	Sagnik Mukherjee, Prakruthi Dutta Mukherji, Debleena Sen		Bengali		movie			
tt9675280	Twinkle Twinkle Little Stars	2010			Cheng-sheng Lin			Chinese, English, Min Nan		movie			
tt9675274	Cinayet Süsü	2019		112 min	Ali Atay	Ugur Yücel, Binnur Kaya, Cengiz Bozkurt, Feyyaz Yigit	A serial killer keeps creating crime scenes that are ridiculously decorated with paints, markings and poems everywhere. The team begin solving the most mysterious murder case of the country, using the most wrong methods.	Turkish	4 nominations.	movie			
tt9675230	Nakkama	2019		121 min	Avinash Gaurav	Prapti Ajwalia, Swati Dave, Akhil Kotak, Tushar Dave	Sometimes proving yourself as a part of society is more important than individual. 'NAKKAMA' is the story of three friends Akhil, Tejas and Jignesh got trapped into different situations, which they never imagined.	Gujarati		movie			
tt9675226	Fé em Deus	2019			Alexandre Henry	Helder Sátiro, William Prazeres, Marcos Wainberg, Luciano DeSilva		Portuguese		movie			
tt9675214	WrestleCrap Radio Shoot Interview	2008	Not Rated	104 min	Blade Braxton	Blade Braxton, R.D. Reynolds, Casey Stephon	A mockumentary-style shoot interview parody with R.D. Reynolds and Blade Braxton, as they discuss the wacky history of WrestleCrap Radio, and even the history of breakfast cereals.	English		movie			
tt9675210	Here, There & Everywhere	2016	Not Rated	98 min	Chris Patterson	Tyler Ceccanti, Collin Collins, Keith Curtis, Kaylin Richardson	For our 67th annual ski and snowboard film, we're revisiting some of Warren's favorite places, from Switzerland to Montana, Greenland and everywhere in between, we went where our legacy took us. We went Here, There, & Everywhere.	English		movie			
tt9675200	Abenteuer Weltumseglung - Ein Paar, sein Boot und das Meer	2015		45 min	Arne Schröder	Johannes Erdmann, Cati Trapp		German		movie			
tt9675192	Quiet Storm: The Ron Artest Story	2019	TV-14	116 min	Johnny Sweet	Kobe Bryant, Capone, Havoc, Mark Kriegel	In the world of professional sports, no American athlete ever came back from a mental health disorder - until Ron Artest, now known to the world as Metta World Peace.	English	3 wins & 1 nomination.	movie			
tt9675138	Measure	2019		9 min	Karen Chapman	Leslie Adlam, Joseph Burke, Sandra Pascuzzi	Nine year old Shane seems to be wandering the streets of Toronto alone, but he is on a secret mission that is too important to fail. He has one last thing to do before his mother finds out that he's been suspended from school.	English	1 nomination.	movie			
tt9675136	Bloodshed	2019			Dijon Means	Taylor Parrish, Nachela, Dijon Means, Jalen Boyette		English		movie			
tt9675126	Libre	2019		12 min	Anna Barsan		Undocumented immigrants forced to spend months in detention are turning to private companies to secure their release on bond. In exchange, immigrants pay exorbitant monthly fees for a GPS ankle monitor they can't remove.	English, Spanish	1 nomination.	movie			
tt9675118	The Revospect Collection: Blue	2018		46 min	Brenton Bent	Emily Anne Angelou, Vyron Beaty, Keston Blackman, Sekou Burton		English		movie			
tt9675112	Pelos Trilhos do Andarilho	2010		60 min	Rodrigo Lacerda			Portuguese	2 wins.	movie			
tt9675092	Family Slavery	2018		120 min	Matildah Muchindu(co-director)	Sarah Sweet Akatugba, Estella Edem, Sharon Ifedi, Browny Igbegwu	somewhere around Africa 2000, the southern part of Zambia, the camera shows the sun, trees rocks different parts of nature. the camera moves to a very vast land full of grass and cows, ...	English		movie			
tt9675062	The Dancing Soul of the Walking People	1980			Paula Gladstone					movie			
tt9675052	Good Night, Convenience Store.	2018		3 min	Minori Matsuoka	Minori Matsuoka	At a convenience store in the night, exhausted people mess up, so they are set free.			movie			
tt9675050	Litost	2017		58 min	Cody Rapp	Cody Rapp, Andrew Oliver	A dark drama psychological horror that focuses on the sexual and social alienation people experience in the U.S. and how the everyday frustrations people in their 20s face can seem crushing in the moment.	English		movie			
tt9675048	Pelota de papel	1998			Carlitos Ruiz Ruiz	Cristian Colón, Andrea Ruiz, Aura Fragoso	A young boy meets a new friend thanks to a bouncing ball.	Spanish		movie			
tt9674988	Transform	2019			Marlon Beroit					movie			
tt9674974	All You Knead is Love	2018		7 min	Daniel Magallanes	Melissa Brooks, Andrew Cockerell, Daniel Magallanes, Greg Melendez	David seeks the help of a time traveling Guru to find answers to an unexpected conundrum.	English		movie			
tt9674972	Le Musée	1977			Jack Deveau, Alain Nauroy			French		movie			
tt9674970	Agua Caliente Tijuana	2017		18 min	Gilberto Burciard	Samantha Manjarrez, Johnny Rey Diaz, Ioanna Kostopoulou, Gilberto Burciard	In 1928, during the Prohibition Era in the United States, 'La Faraona,' an elegant and sensual dancer from a luxurious and famous Casino in Mexico engages in business with the most ...	English, Spanish		movie			
tt9674962	Schism	2018		10 min	Trey Jablinske	Kayla Custer, Alex Gordon, Sarah Lemley	A man comes home after committing a sinister crime of passion, only to realize something far sinister has returned with him.	English		movie			
tt9674946	Anastasia	2016			Lore Monteiro, Ane Rodríguez	Sidney Robote		Spanish		movie			
tt9674912	Okashite iku	1979		70 min	Satoru Kobayashi	Mami Hanazono, Yôko Hayakawa, Midori Onuma		Japanese		movie			
tt9674904	Megh Bijlee Badal	1983			Kazi Nurul Haque	Suchorita, Zafar Iqbal, Rina Khan, Nowshad		Bengali		movie			
tt9674900	Lake Eagla	2019		7 min	Sean C. Stewart	Shane Magennis, Hayden Namgostar, Caelyn Anderson	14 year old Thomas is sent into a frenzy after a terrifying discovery at the local lake.	English		movie			
tt9674864	Nureba zenkai: Negeshô	1979		65 min	Mamoru Watanabe	Masayoshi Nogami, Mako Kitano, Mayuko Hino, Keiko Hama		Japanese		movie			
tt9674848	Bloody Mary	2020			Eduardo Sánchez			English		movie			
tt9674782	Torque	2019			Raphael Leray	Honami Higuchi	Honami Higuchi finds catharsis from traumatic experiences in the body-performance of Torque as Mira with Raphael Leray.	Japanese		movie			
